tag,company,last_update,last_values
SSPKW,Silver Spike Acquisition Corp. Warrants,2000-01-01,0
SSRM,SSR Mining Inc. Common Stock,2000-01-01,0
SSSS,SuRo Capital Corp. Common Stock,2000-01-01,0
SSTI,ShotSpotter Inc. Common Stock,2000-01-01,0
SSYS,Stratasys Ltd. Ordinary Shares (Israel),2000-01-01,0
STAA,STAAR Surgical Company Common Stock,2000-01-01,0
STAF,Staffing 360 Solutions Inc. Common Stock (DE),2000-01-01,0
STAY,Extended Stay America Inc. Paired Shares,2000-01-01,0
STBA,S&T Bancorp Inc. Common Stock,2000-01-01,0
STCN,Steel Connect Inc. Common Stock,2000-01-01,0
STEP,StepStone Group Inc. Class A Common Stock,2000-01-01,0
STFC,State Auto Financial Corporation Common Stock,2000-01-01,0
STIM,Neuronetics Inc. Common Stock,2000-01-01,0
STKL,SunOpta Inc. Common Stock,2000-01-01,0
STKS,The ONE Group Hospitality Inc. Common Stock,2000-01-01,0
STLD,Steel Dynamics Inc.,2000-01-01,0
STMP,Stamps.com Inc.  Common Stock ($0.001 Par Value),2000-01-01,0
STND,Standard AVB Financial Corp. Common Stock,2000-01-01,0
STNE,StoneCo Ltd. Class A Common Shares,2000-01-01,0
STOK,Stoke Therapeutics Inc. Common Stock,2000-01-01,0
STRA,Strategic Education Inc. Common Stock,2000-01-01,0
STRL,Sterling Construction Company Inc Common Stock,2000-01-01,0
STRM,Streamline Health Solutions Inc. Common Stock,2000-01-01,0
STRO,Sutro Biopharma Inc. Common Stock,2000-01-01,0
STRR,Star Equity Holdings Inc. Common Stock,2000-01-01,0
STRRP,Star Equity Holdings Inc. Series A Cumulative Perpetual Preferred Stock,2000-01-01,0
STRS,Stratus Properties Inc. Common Stock,2000-01-01,0
STRT,STRATTEC SECURITY CORPORATION Common Stock,2000-01-01,0
STSA,Satsuma Pharmaceuticals Inc. Common Stock,2000-01-01,0
STTK,Shattuck Labs Inc. Common Stock,2000-01-01,0
STWO,ACON S2 Acquisition Corp. Class A Ordinary Shares,2000-01-01,0
STWOU,ACON S2 Acquisition Corp. Unit,2000-01-01,0
STWOW,ACON S2 Acquisition Corp. Warrant,2000-01-01,0
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),2000-01-01,0
STXB,Spirit of Texas Bancshares Inc. Common Stock,2000-01-01,0
SUMO,Sumo Logic Inc. Common Stock,2000-01-01,0
SUMR,Summer Infant Inc. Common Stock,2000-01-01,0
SUNS,SLR Senior Investment Corp. Common Stock,2000-01-01,0
SUNW,Sunworks Inc. Common Stock,2000-01-01,0
SUPN,Supernus Pharmaceuticals Inc. Common Stock,2000-01-01,0
SURF,Surface Oncology Inc. Common Stock,2000-01-01,0
SV,Spring Valley Acquisition Corp. Class A Ordinary Share,2000-01-01,0
SVAC,Starboard Value Acquisition Corp. Class A Common Stock,2000-01-01,0
SVACU,Starboard Value Acquisition Corp. Unit,2000-01-01,0
SVACW,Starboard Value Acquisition Corp. Warrant,2000-01-01,0
SVBI,Severn Bancorp Inc,2000-01-01,0
SVC,Service Properties Trust Common Stock,2000-01-01,0
SVFA,SVF Investment Corp. Class A Ordinary Shares,2000-01-01,0
SVFAU,SVF Investment Corp. Unit,2000-01-01,0
SVFAW,SVF Investment Corp. Warrant,2000-01-01,0
SVFB,SVF Investment Corp. 2 Class A Ordinary Shares,2000-01-01,0
SVFC,SVF Investment Corp. 3 Class A Ordinary Shares,2000-01-01,0
SVFD,Save Foods Inc. Common Stock,2000-01-01,0
SVMK,SVMK Inc. Common Stock,2000-01-01,0
SVOK,Seven Oaks Acquisition Corp. Class A Common Stock,2000-01-01,0
SVOKU,Seven Oaks Acquisition Corp. Unit,2000-01-01,0
SVOKW,Seven Oaks Acquisition Corp. Warrant,2000-01-01,0
SVRA,Savara Inc. Common Stock,2000-01-01,0
SVSVU,Spring Valley Acquisition Corp. Unit,2000-01-01,0
SVSVW,Spring Valley Acquisition Corp. Warrant,2000-01-01,0
SVVC,Firsthand Technology Value Fund Inc. Common Stock,2000-01-01,0
SWAV,ShockWave Medical Inc. Common Stock,2000-01-01,0
SWBI,Smith & Wesson Brands Inc. Common Stock,2000-01-01,0
SWET,Athlon Acquisition Corp. Class A Common stock,2000-01-01,0
SWETU,Athlon Acquisition Corp. Unit,2000-01-01,0
SWETW,Athlon Acquisition Corp. Warrant,2000-01-01,0
SWIM,Latham Group Inc. Common Stock,2000-01-01,0
SWIR,Sierra Wireless Inc. Common Stock,2000-01-01,0
SWKH,SWK Holdings Corporation Common Stock,2000-01-01,0
SWKS,Skyworks Solutions Inc. Common Stock,2000-01-01,0
SWTX,SpringWorks Therapeutics Inc. Common Stock,2000-01-01,0
SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares,2000-01-01,0
SY,So-Young International Inc. American Depository Shares,2000-01-01,0
SYBT,Stock Yards Bancorp Inc. Common Stock,2000-01-01,0
SYBX,Synlogic Inc. Common Stock,2000-01-01,0
SYKE,Sykes Enterprises Incorporated Common Stock,2000-01-01,0
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,2000-01-01,0
SYNH,Syneos Health Inc. Class A Common Stock,2000-01-01,0
SYNL,Synalloy Corporation Common Stock,2000-01-01,0
SYPR,Sypris Solutions Inc. Common Stock,2000-01-01,0
SYRS,Syros Pharmaceuticals Inc. Common Stock,2000-01-01,0
SYTA,Siyata Mobile Inc. Common Shares,2000-01-01,0
SYTAW,Siyata Mobile Inc. Warrant,2000-01-01,0
TA,TravelCenters of America Inc. Common Stock,2000-01-01,0
TACO,Del Taco Restaurants Inc. Common Stock,2000-01-01,0
TACT,TransAct Technologies Incorporated Common Stock,2000-01-01,0
TAIT,Taitron Components Incorporated Class A Common Stock,2000-01-01,0
TALS,Talaris Therapeutics Inc. Common Stock,2000-01-01,0
TANH,Tantech Holdings Ltd. Common Stock,2000-01-01,0
TANNI,TravelCenters of America Inc. 8.25% Senior Notes due 2028,2000-01-01,0
TANNL,TravelCenters of America Inc. 8.00% Senior Notes due 2029,2000-01-01,0
TANNZ,TravelCenters of America Inc. 8.00% Senior Notes due 2030,2000-01-01,0
TAOP,Taoping Inc. Ordinary Shares ,2000-01-01,0
TARA,Protara Therapeutics Inc.  Common Stock,2000-01-01,0
TARS,Tarsus Pharmaceuticals Inc. Common Stock,2000-01-01,0
TAST,Carrols Restaurant Group Inc. Common Stock,2000-01-01,0
TATT,TAT Technologies Ltd. Ordinary Shares,2000-01-01,0
TAYD,Taylor Devices Inc. Common Stock,2000-01-01,0
TBBK,The Bancorp Inc Common Stock,2000-01-01,0
TBCP,Thunder Bridge Capital Partners III Inc. Class A Common Stock,2000-01-01,0
TBCPU,Thunder Bridge Capital Partners III Inc. Units,2000-01-01,0
TBCPW,Thunder Bridge Capital Partners III Inc. Warrant,2000-01-01,0
TBIO,Translate Bio Inc. Common Stock,2000-01-01,0
TBK,Triumph Bancorp Inc. Common Stock,2000-01-01,0
TBKCP,Triumph Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,2000-01-01,0
TBLT,ToughBuilt Industries Inc. Common Stock,2000-01-01,0
TBLTW,ToughBuilt Industries Inc. Warrant,2000-01-01,0
TBNK,Territorial Bancorp Inc. Common Stock,2000-01-01,0
TBPH,Theravance Biopharma Inc. Ordinary Shares,2000-01-01,0
TBSAU,TB SA Acquisition Corp Unit,2000-01-01,0
TBSAW,TB SA Acquisition Corp Warrant,2000-01-01,0
TC,TuanChe Limited American Depositary Shares,2000-01-01,0
TCAC,Tuatara Capital Acquisition Corporation Class A Ordinary Shares,2000-01-01,0
TCACU,Tuatara Capital Acquisition Corporation Unit,2000-01-01,0
TCACW,Tuatara Capital Acquisition Corporation Warrant,2000-01-01,0
TCBI,Texas Capital Bancshares Inc. Common Stock,2000-01-01,0
TCBIL,Texas Capital Bancshares Inc. 6.50% Subordinated Notes due 2042,2000-01-01,0
TCBIO,Texas Capital Bancshares Inc. Depositary Shares 5.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series B,2000-01-01,0
TCBIP,Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A,2000-01-01,0
TCBK,TriCo Bancshares Common Stock,2000-01-01,0
TCDA,Tricida Inc. Common Stock,2000-01-01,0
TCF,TCF Financial Corporation Common Stock,2000-01-01,0
TCFC,The Community Financial Corporation Common Stock,2000-01-01,0
TCFCP,TCF Financial Corporation Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock,2000-01-01,0
TCMD,Tactile Systems Technology Inc. Common Stock,2000-01-01,0
TCOM,Trip.com Group Limited American Depositary Shares,2000-01-01,0
TCON,TRACON Pharmaceuticals Inc. Common Stock,2000-01-01,0
TCPC,BlackRock TCP Capital Corp. Common Stock,2000-01-01,0
TCRR,TCR2 Therapeutics Inc. Common Stock,2000-01-01,0
TCVA,TCV Acquisition Corp. Class A Ordinary Shares,2000-01-01,0
TCX,Tucows Inc. Class A Common Stock,2000-01-01,0
TDAC,Trident Acquisitions Corp. Common Stock,2000-01-01,0
TDACU,Trident Acquisitions Corp. Units,2000-01-01,0
TDACW,Trident Acquisitions Corp. Warrants,2000-01-01,0
TDUP,ThredUp Inc. Class A Common Stock,2000-01-01,0
TEAM,Atlassian Corporation Plc Class A Ordinary Shares,2000-01-01,0
TECH,Bio-Techne Corp Common Stock,2000-01-01,0
TECTP,Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,2000-01-01,0
TEDU,Tarena International Inc. American Depositary Shares,2000-01-01,0
TEKK,Tekkorp Digital Acquisition Corp. Class A Ordinary Shares,2000-01-01,0
TEKKU,Tekkorp Digital Acquisition Corp. Unit,2000-01-01,0
TEKKW,Tekkorp Digital Acquisition Corp. Warrant,2000-01-01,0
TELA,TELA Bio Inc. Common Stock,2000-01-01,0
TELL,Tellurian Inc. Common Stock,2000-01-01,0
TENB,Tenable Holdings Inc. Common Stock,2000-01-01,0
TENX,Tenax Therapeutics Inc. Common Stock,2000-01-01,0
TER,Teradyne Inc. Common Stock,2000-01-01,0
TERN,Terns Pharmaceuticals Inc. Common Stock,2000-01-01,0
TESS,TESSCO Technologies Incorporated Common Stock,2000-01-01,0
TETC,Tech and Energy Transition Corporation Class A Common Stock,2000-01-01,0
TETCU,Tech and Energy Transition Corporation Unit,2000-01-01,0
TETCW,Tech and Energy Transition Corporation Warrant,2000-01-01,0
TFFP,TFF Pharmaceuticals Inc. Common Stock,2000-01-01,0
TFSL,TFS Financial Corporation Common Stock,2000-01-01,0
TGA,TransGlobe Energy Corporation Ordinary Shares (Canada),2000-01-01,0
TGLS,Tecnoglass Inc. Ordinary Shares,2000-01-01,0
TGTX,TG Therapeutics Inc. Common Stock,2000-01-01,0
TH,Target Hospitality Corp. Common Stock,2000-01-01,0
THBR,Thunder Bridge Acquisition II Ltd. Class A Ordinary Shares,2000-01-01,0
THBRU,Thunder Bridge Acquisition II Ltd. Units,2000-01-01,0
THBRW,Thunder Bridge Acquisition II Ltd. Warrants,2000-01-01,0
THCA,Tuscan Holdings Corp. II Common Stock,2000-01-01,0
THCAU,Tuscan Holdings Corp. II Unit,2000-01-01,0
THCAW,Tuscan Holdings Corp. II Warrant,2000-01-01,0
THCB,Tuscan Holdings Corp. Common Stock,2000-01-01,0
THCBU,Tuscan Holdings Corp. Unit,2000-01-01,0
THCBW,Tuscan Holdings Corp. Warrant,2000-01-01,0
THFF,First Financial Corporation Indiana Common Stock,2000-01-01,0
THMA,Thimble Point Acquisition Corp. Class A Common Stock,2000-01-01,0
THMAU,Thimble Point Acquisition Corp. Unit,2000-01-01,0
THMAW,Thimble Point Acquisition Corp. Warrant,2000-01-01,0
THMO,ThermoGenesis Holdings Inc. Common Stock,2000-01-01,0
THRM,Gentherm Inc Common Stock,2000-01-01,0
THRY,Thryv Holdings Inc. Common Stock,2000-01-01,0
THTX,Theratechnologies Inc. Common Shares,2000-01-01,0
THWWW,Target Hospitality Corp. Warrant expiring 3/15/2024,2000-01-01,0
TIG,Trean Insurance Group Inc. Common Stock,2000-01-01,0
TIGO,Millicom International Cellular S.A. Common Stock,2000-01-01,0
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,2000-01-01,0
TIL,Instil Bio Inc. Common Stock,2000-01-01,0
TILE,Interface Inc. Common Stock,2000-01-01,0
TIOAU,Tio Tech A Units,2000-01-01,0
TIPT,Tiptree Inc. Common Stock,2000-01-01,0
TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,2000-01-01,0
TITN,Titan Machinery Inc. Common Stock,2000-01-01,0
TLC,Taiwan Liposome Company Ltd. American Depository Shares,2000-01-01,0
TLGT,Teligent Inc. Common Stock,2000-01-01,0
TLIS,Talis Biomedical Corporation Common Stock,2000-01-01,0
TLMD,SOC Telemed Inc. Class A Common Stock,2000-01-01,0
TLMDW,SOC Telemed Inc. Warrants,2000-01-01,0
TLND,Talend S.A. American Depositary Shares,2000-01-01,0
TLRY,Tilray Inc. Class 2 Common Stock ,2000-01-01,0
TLS,Telos Corporation Common Stock,2000-01-01,0
TLSA,Tiziana Life Sciences plc American Depository Share,2000-01-01,0
TMCI,Treace Medical Concepts Inc. Common Stock,2000-01-01,0
TMDI,Titan Medical Inc. Ordinary Shares,2000-01-01,0
TMDX,TransMedics Group Inc. Common Stock,2000-01-01,0
TMKR,Tastemaker Acquisition Corp. Class A Common Stock,2000-01-01,0
TMKRU,Tastemaker Acquisition Corp. Unit,2000-01-01,0
TMKRW,Tastemaker Acquisition Corp. Warrant to purchase Class A common stock,2000-01-01,0
TMPM,Turmeric Acquisition Corp. Class A Ordinary Shares,2000-01-01,0
TMPMU,Turmeric Acquisition Corp. Unit,2000-01-01,0
TMPMW,Turmeric Acquisition Corp. Warrant,2000-01-01,0
TMTS,Spartacus Acquisition Corporation Class A Common Stock,2000-01-01,0
TMTSU,Spartacus Acquisition Corporation Unit,2000-01-01,0
TMTSW,Spartacus Acquisition Corporation Warrant,2000-01-01,0
TMUS,T-Mobile US Inc. Common Stock,2000-01-01,0
TNDM,Tandem Diabetes Care Inc. Common Stock,2000-01-01,0
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,2000-01-01,0
TOMZ,TOMI Environmental Solutions Inc. Common Stock,2000-01-01,0
TOPS,TOP Ships Inc. Common Stock,2000-01-01,0
TOUR,Tuniu Corporation American Depositary Shares,2000-01-01,0
TOWN,TowneBank Common Stock,2000-01-01,0
TPIC,TPI Composites Inc. Common Stock,2000-01-01,0
TPTX,Turning Point Therapeutics Inc. Common Stock,2000-01-01,0
TRCH,Torchlight Energy Resources Inc. Common Stock,2000-01-01,0
TREE,LendingTree Inc. Common Stock,2000-01-01,0
TRHC,Tabula Rasa HealthCare Inc. Common Stock,2000-01-01,0
TRIB,Trinity Biotech plc American Depositary Shares,2000-01-01,0
TRIL,Trillium Therapeutics Inc. Common Shares,2000-01-01,0
TRIN,Trinity Capital Inc. Common Stock,2000-01-01,0
TRIP,TripAdvisor Inc. Common Stock,2000-01-01,0
TRIT,Triterras Inc. Class A Ordinary Shares,2000-01-01,0
TRITW,Triterras Inc. Warrant,2000-01-01,0
TRKA,Troika Media Group Inc. Common Stock,2000-01-01,0
TRKAW,Troika Media Group Inc. Warrant,2000-01-01,0
TRMB,Trimble Inc. Common Stock,2000-01-01,0
TRMD,TORM plc Class A Common Stock,2000-01-01,0
TRMK,Trustmark Corporation Common Stock,2000-01-01,0
TRMT,Tremont Mortgage Trust Common Shares of Beneficial Interest,2000-01-01,0
TRNS,Transcat Inc. Common Stock,2000-01-01,0
TROW,T. Rowe Price Group Inc. Common Stock,2000-01-01,0
TRS,TriMas Corporation Common Stock,2000-01-01,0
TRST,TrustCo Bank Corp NY Common Stock,2000-01-01,0
TRUE,TrueCar Inc. Common Stock,2000-01-01,0
TRUP,Trupanion Inc. Common Stock,2000-01-01,0
TRVG,trivago N.V. American Depositary Shares,2000-01-01,0
TRVI,Trevi Therapeutics Inc. Common Stock,2000-01-01,0
TRVN,Trevena Inc. Common Stock,2000-01-01,0
TSBK,Timberland Bancorp Inc. Common Stock,2000-01-01,0
TSC,TriState Capital Holdings Inc. Common Stock,2000-01-01,0
TSCAP,TriState Capital Holdings Inc. Dep Shs Rep 1/40th Int 6.75% Srs A Non-Cum Pfd Stock,2000-01-01,0
TSCBP,TriState Capital Holdings Inc. Depositary Share representing a 1/40th Interest in a Share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,2000-01-01,0
TSCO,Tractor Supply Company Common Stock,2000-01-01,0
TSEM,Tower Semiconductor Ltd. Ordinary Shares,2000-01-01,0
TSHA,Taysha Gene Therapies Inc. Common Stock,2000-01-01,0
TSIA,TS Innovation Acquisitions Corp. Class A Common Stock,2000-01-01,0
TSIAU,TS Innovation Acquisitions Corp. Unit,2000-01-01,0
TSIAW,TS Innovation Acquisitions Corp. Warrant,2000-01-01,0
TSIB,Tishman Speyer Innovation Corp. II Class A common stock,2000-01-01,0
TSIBU,Tishman Speyer Innovation Corp. II Unit,2000-01-01,0
TSIBW,Tishman Speyer Innovation Corp. II Warrant,2000-01-01,0
TSLA,Tesla Inc. Common Stock,2000-01-01,0
TSP,TuSimple Holdings Inc. Class A Common Stock,2000-01-01,0
TSRI,TSR Inc. Common Stock,2000-01-01,0
TTCF,Tattooed Chef Inc Class A Common Stock,2000-01-01,0
TTD,The Trade Desk Inc. Class A Common Stock,2000-01-01,0
TTEC,TTEC Holdings Inc. Common Stock,2000-01-01,0
TTEK,Tetra Tech Inc. Common Stock,2000-01-01,0
TTGT,TechTarget Inc. Common Stock,2000-01-01,0
TTMI,TTM Technologies Inc. Common Stock,2000-01-01,0
TTNP,Titan Pharmaceuticals Inc. Common Stock,2000-01-01,0
TTOO,T2 Biosystems Inc. Common Stock,2000-01-01,0
TTWO,Take-Two Interactive Software Inc. Common Stock,2000-01-01,0
TUEM,Tuesday Morning Corp. Common Stock,2000-01-01,0
TUGCU,TradeUP Global Corporation Unit,2000-01-01,0
TURN,180 Degree Capital Corp. Common Stock,2000-01-01,0
TUSK,Mammoth Energy Services Inc. Common Stock,2000-01-01,0
TVAC,Thayer Ventures Acquisition Corporation Class A Common Stock,2000-01-01,0
TVACU,Thayer Ventures Acquisition Corporation Units,2000-01-01,0
TVACW,Thayer Ventures Acquisition Corporation Warrant,2000-01-01,0
TVTX,Travere Therapeutics Inc. Common Stock,2000-01-01,0
TVTY,Tivity Health Inc. Common Stock,2000-01-01,0
TW,Tradeweb Markets Inc. Class A Common Stock,2000-01-01,0
TWCT,TWC Tech Holdings II Corp. Class A Common Stock,2000-01-01,0
TWCTU,TWC Tech Holdings II Corp. Unit,2000-01-01,0
TWCTW,TWC Tech Holdings II Corp. Warrant,2000-01-01,0
TWIN,Twin Disc Incorporated Common Stock,2000-01-01,0
TWLV,Twelve Seas Investment Company II Class A Common Stock,2000-01-01,0
TWLVU,Twelve Seas Investment Company II Unit,2000-01-01,0
TWLVW,Twelve Seas Investment Company II Warrant,2000-01-01,0
TWNK,Hostess Brands Inc. Class A Common Stock,2000-01-01,0
TWNKW,Hostess Brands Inc. Warrants,2000-01-01,0
TWOU,2U Inc. Common Stock,2000-01-01,0
TWST,Twist Bioscience Corporation Common Stock,2000-01-01,0
TXG,10x Genomics Inc. Class A Common Stock,2000-01-01,0
TXMD,TherapeuticsMD Inc. Common Stock,2000-01-01,0
TXN,Texas Instruments Incorporated Common Stock,2000-01-01,0
TXRH,Texas Roadhouse Inc. Common Stock,2000-01-01,0
TYHT,Shineco Inc. Common Stock,2000-01-01,0
TYME,Tyme Technologies Inc. Common Stock,2000-01-01,0
TZOO,Travelzoo Common Stock,2000-01-01,0
TZPS,TZP Strategies Acquisition Corp. Class A Ordinary Share,2000-01-01,0
TZPSU,TZP Strategies Acquisition Corp. Unit,2000-01-01,0
TZPSW,TZP Strategies Acquisition Corp. Warrant,2000-01-01,0
UAL,United Airlines Holdings Inc. Common Stock,2000-01-01,0
UBCP,United Bancorp Inc. Common Stock,2000-01-01,0
UBFO,United Security Bancshares Common Stock,2000-01-01,0
UBOH,United Bancshares Inc. Common Stock,2000-01-01,0
UBSI,United Bankshares Inc. Common Stock,2000-01-01,0
UBX,Unity Biotechnology Inc. Common Stock,2000-01-01,0
UCBI,United Community Banks Inc. Common Stock,2000-01-01,0
UCBIO,United Community Banks Inc. Depositary Shares each representing 1/1000th interest in a share of Series I Non-CumulativePreferred Stock,2000-01-01,0
UCL,uCloudlink Group Inc. American Depositary Shares,2000-01-01,0
UCTT,Ultra Clean Holdings Inc. Common Stock,2000-01-01,0
UEIC,Universal Electronics Inc. Common Stock,2000-01-01,0
UEPS,Net 1 UEPS Technologies Inc. Common Stock,2000-01-01,0
UFCS,United Fire Group Inc. Common Stock,2000-01-01,0
UFPI,UFP Industries Inc. Common Stock,2000-01-01,0
UFPT,UFP Technologies Inc. Common Stock,2000-01-01,0
UG,United-Guardian Inc. Common Stock,2000-01-01,0
UGRO,urban-gro Inc. Common Stock,2000-01-01,0
UHAL,Amerco Common Stock,2000-01-01,0
UIHC,United Insurance Holdings Corp. Common Stock,2000-01-01,0
UK,Ucommune International Ltd Ordinary Shares,2000-01-01,0
UKOMW,Ucommune International Ltd Warrant expiring 11/17/2025,2000-01-01,0
ULBI,Ultralife Corporation Common Stock,2000-01-01,0
ULCC,Frontier Group Holdings Inc. Common Stock,2000-01-01,0
ULH,Universal Logistics Holdings Inc. Common Stock,2000-01-01,0
ULTA,Ulta Beauty Inc. Common Stock,2000-01-01,0
UMBF,UMB Financial Corporation Common Stock,2000-01-01,0
UMPQ,Umpqua Holdings Corporation Common Stock,2000-01-01,0
UNAM,Unico American Corporation Common Stock,2000-01-01,0
UNB,Union Bankshares Inc. Common Stock,2000-01-01,0
UNIT,Uniti Group Inc. Common Stock,2000-01-01,0
UNTY,Unity Bancorp Inc. Common Stock,2000-01-01,0
UONE,Urban One Inc. Class A Common Stock,2000-01-01,0
UONEK,Urban One Inc. Class D Common Stock,2000-01-01,0
UPC,Universe Pharmaceuticals Inc. Ordinary Shares,2000-01-01,0
UPLD,Upland Software Inc. Common Stock,2000-01-01,0
UPST,Upstart Holdings Inc. Common stock,2000-01-01,0
UPWK,Upwork Inc. Common Stock,2000-01-01,0
URBN,Urban Outfitters Inc. Common Stock,2000-01-01,0
URGN,UroGen Pharma Ltd. Ordinary Shares,2000-01-01,0
UROY,Uranium Royalty Corp. Common Stock,2000-01-01,0
USAK,USA Truck Inc. Common Stock,2000-01-01,0
USAP,Universal Stainless & Alloy Products Inc. Common Stock,2000-01-01,0
USAU,U.S. Gold Corp. Common Stock,2000-01-01,0
USCR,U.S. Concrete Inc. Common Stock,2000-01-01,0
USEG,U.S. Energy Corp. Common Stock,2000-01-01,0
USIO,Usio Inc. Common Stock,2000-01-01,0
USLM,United States Lime & Minerals Inc. Common Stock,2000-01-01,0
USWS,U.S. Well Services Inc. Class A Common Stock,2000-01-01,0
USWSW,U.S. Well Services Inc. Warrants,2000-01-01,0
UTHR,United Therapeutics Corporation Common Stock,2000-01-01,0
UTMD,Utah Medical Products Inc. Common Stock,2000-01-01,0
UTME,UTime Limited Ordinary Shares,2000-01-01,0
UTSI,UTStarcom Holdings Corp.,2000-01-01,0
UVSP,Univest Financial Corporation Common Stock,2000-01-01,0
UXIN,Uxin Limited ADS,2000-01-01,0
VABK,Virginia National Bankshares Corporation Common Stock,2000-01-01,0
VACC,Vaccitech plc American Depositary Shares,2000-01-01,0
